062007051351999000001001TDON JOSE MANUEL          SORIA                    LOPEZ                     00000000          S
062007051351999000121016TDON JUAN JESUS           RAMOS                    ALAMO                     00000000          N
062007051351999000121017TDON FERNANDO             SUAREZ                   HERNANDEZ                 00000000          N
062007051351999000121018TDOÑA GRISEL DEL MAR      BORDON                   CABALLERO                 00000000          N
062007051351999000121019TDON ALEXANDER            CALABRESE                TRAVIESO                  00000000          N
062007051351999000121002TDON MARCO AURELIO        PEREZ                    SANCHEZ                   00000000          N
062007051351999000121020TDOÑA ANA LETICIA         SANTIAGO                 MEDINA                    00000000          N
062007051351999000121021TDON ALBERTO              JEIRFIMCZUK              HERNANDEZ                 00000000          N
062007051351999000121022TDON ANTONIO              TEGEDOR                  DE RON                    00000000          N
062007051351999000121023TDON JESUS CARLOS         MARTIN                   SANTANA                   00000000          N
062007051351999000121024TDOÑA FERNANDA            MEDINA                   NAVARRO                   00000000          N
062007051351999000121025TDOÑA M. DEL CARMEN       HERNANDEZ                GIL                       00000000          N
062007051351999000121026TDON ACORAN               GAGO                     PAZ                       00000000          N
062007051351999000121027TDON JUAN                 CRUZ                     PASCUAL                   00000000          N
062007051351999000121028TDOÑA DULCE M. AUXILIADORADENIZ                    HERNANDEZ                 00000000          N
062007051351999000121029TDOÑA ALEJANDRA           GARCIA                   DEL RIO                   00000000          N
062007051351999000121003TDON ANGEL                SIERRA                   HERNANDEZ                 00000000          N
062007051351999000121004TDON JULIO                MARRERO                  O'SHANAHAN                00000000          N
062007051351999000121005TDOÑA JOSEFA              RODRIGUEZ                PERERA                    00000000          N
062007051351999000121006TDON VICTOR MANUEL        BOLAÑOS                  SANTANA                   00000000          N
062007051351999000121007TDOÑA INMACULADA CONCEPCIOVERDU                    QUINTANA                  00000000          N
062007051351999000121008TDON ANTONIO JUAN         DIAZ                     ALCANTARA                 00000000          N
062007051351999000121009TDON LUCAS CARMELO        SEGURA                   CABALLERO                 00000000          N
062007051351999000122001TDON JUAN DIEGO           PEÑA                     SANTANA                   00000000          N
062007051351999000122010TDOÑA SORAYA              GARCIA                   ARTILES                   00000000          N
062007051351999000122011TDOÑA CARMEN JESUS        PEÑA                     SANCHEZ                   00000000          N
062007051351999000122012TDON RAIMUNDO             GONZALEZ                 PEREZ                     00000000          N
062007051351999000122013TDON JOSE CARMELO         GUTIERREZ                SANTANA                   00000000          N
062007051351999000122014TDON RAFAEL               DAMIAN                   ORTEGA                    00000000          N
062007051351999000122015TDOÑA MARIA LUISA         CEBALLOS                 SANCHEZ                   00000000          N
062007051351999000122016TDOÑA LETICIA MARIA       PEÑA                     SANCHEZ                   00000000          N
062007051351999000122017TDON JACINTO              GONZALEZ                 MUÑOZ                     00000000          N
062007051351999000122018TDON BENEDICTO            REINA                    SANCHEZ                   00000000          N
062007051351999000122019TDOÑA NELIDA DEL CARMEN   SARMIENTO                GUTIERREZ                 00000000          N
062007051351999000122002TDON JOSE                 MONTESDEOCA              SUAREZ                    00000000          N
062007051351999000122020TDON AITOR ALEJANDRO      PIEDRAHITA               SANTANA                   00000000          N
062007051351999000122021TDON LUIS DANIEL          NAVARRO                  TRUJILLO                  00000000          N
062007051351999000122022TDON JOSE LUIS            DAMIAN                   ORTEGA                    00000000          N
062007051351999000122023TDOÑA CARMEN              SANCHEZ                  ROBAINA                   00000000          N
062007051351999000122024TDOÑA OLIVIA              PONCE                    QUINTANA                  00000000          N
062007051351999000122025TDON MARCOS VALENTIN      MACIAS                   FLORES                    00000000          N
062007051351999000122026TDON JOSE CARLOS          MESA                     SICILIA                   00000000          N
062007051351999000122027TDOÑA ANA MARIA           ACOSTA                   HERNANDEZ                 00000000          N
062007051351999000122028TDOÑA DOLORES             PEÑATE                   NAVARRO                   00000000          N
062007051351999000122029TDON ANTONIO              CALDERIN                 SANTANA                   00000000          N
062007051351999000122003TDOÑA RITA                SUAREZ                   CARRILLO                  00000000          N
062007051351999000122004TDON EDUARDO              GONZALEZ                 MEDINA                    00000000          N
062007051351999000122005TDOÑA FLORA MARIA         TRUJILLO                 MOSEGUE                   00000000          N
062007051351999000122006TDON ANTONIO              DELGADO                  SANTOS                    00000000          N
062007051351999000122007TDON JUAN                 GALINDO                  GUZMAN                    00000000          N
062007051351999000122008TDON CECILIO              GIL                      MONTESDEOCA               00000000          N
062007051351999000122009TDOÑA JUANA DOLORES       MORALES                  ESTEVEZ                   00000000          N
062007051351999000123001TDON ONELIO               RAMOS                    MEDINA                    00000000          N
062007051351999000123010TDOÑA RAFAELA             SOSA                     SANTANA                   00000000          N
062007051351999000123011TDON JAVIER               BARRETO                  PIÑEL                     00000000          N
062007051351999000123012TDOÑA ARACELI             OLIVA                    SOSA                      00000000          N
062007051351999000123013TDON MANUEL               ANGULO                   MORALES                   00000000          N
062007051351999000123014TDOÑA PATRICIA            MORAN                    HURTADO                   00000000          N
062007051351999000123015TDON OLIVERIO             GONZALEZ                 DIAZ                      00000000          N
062007051351999000123016TDON ANTONIO JUAN         ALAMO                    SANTANA                   00000000          N
062007051351999000123017TDOÑA MARIA               ZAYAS                    GONZALEZ                  00000000          N
062007051351999000123018TDON FERNANDO             RAMIREZ                  AFONSO                    00000000          N
062007051351999000123019TDOÑA ELENA MONICA        GONZALEZ                 LEON                      00000000          N
062007051351999000123002TDON FRANCISCO JOSE       GONZALEZ                 RAMOS                     00000000          N
062007051351999000123020TDON CRISTO DEL CARMELO   LADEIRO                  GARCIA                    00000000          N
062007051351999000123021TDON FELIPE               GONZALEZ                 SANTANA                   00000000          N
062007051351999000123022TDOÑA EULALIA             TALAVERA                 MEDINA                    00000000          N
062007051351999000123023TDON FRANCISCO            LADEIRO                  MARTIN                    00000000          N
062007051351999000123024TDOÑA IRENE               SARMIENTO                TRAVIESO                  00000000          N
062007051351999000123025TDON LORENZO              HERNANDEZ                RODRIGUEZ                 00000000          N
062007051351999000123026TDON FERNANDO             RAMIREZ                  LEZCANO                   00000000          N
062007051351999000123027TDOÑA MARIA DOLORES       DIAZ DE CERIO            RUIZ DE LAS HERAS         00000000          N
062007051351999000123028TDON JUAN RAFAEL          RAMOS                    GONZALEZ                  00000000          N
062007051351999000123029TDOÑA INMACULADA CONCEPCIOSAAVEDRA                 PEREZ                     00000000          N
062007051351999000123003TDON FRANCISCO JESUS      BATISTA                  BATISTA                   00000000          N
062007051351999000123004TDOÑA ARMINDA MARIA       BARRETO                  PIÑEL                     00000000          N
062007051351999000123005TDOÑA ANA                 AFONSO                   PEREZ                     00000000          N
062007051351999000123006TDON JOSE RAMON           MEDINA                   SUAREZ                    00000000          N
062007051351999000123007TDON ALEJANDRO            MORAN                    HURTADO                   00000000          N
062007051351999000123008TDON ALFREDO EVARISTO     VALERON                  LEON                      00000000          N
062007051351999000123009TDOÑA MARIA CONCEPCION    PESTANA                  SOSA                      00000000          N
062007051351999000149001TDON IVAN                 ARTILES                  SOCORRO                   00000000          N
062007051351999000149010TDON JUAN ANTONIO         HERNANDEZ                GARCIA                    00000000          N
062007051351999000149011TDON SERGIO DAVID         RIVERO                   SALAZAR                   00000000          N
062007051351999000149012TDON FRANCISCO            LOPEZ                    AGRELO                    00000000          N
062007051351999000149013TDOÑA M. ANGELES          MARRERO                  SUAREZ                    00000000          N
062007051351999000149014TDON JOSE FRANCISCO       SANTANA                  SANTANA                   00000000          N
062007051351999000149015TDOÑA M. LUISA            SALAZAR                  CABRERA                   00000000          N
062007051351999000149016TDON NESTOR               RIVERO                   SALAZAR                   00000000          N
062007051351999000149017TDON SEBASTIAN            SANTANA                  BARRERA                   00000000          N
062007051351999000149018TDOÑA HARIDIAN            GARCIA                   BATISTA                   00000000          N
062007051351999000149019TDOÑA M. PINO             DENIZ                    GARCIA                    00000000          N
062007051351999000149002TDON GILBERTO             HERNANDEZ                MEDEROS                   00000000          N
062007051351999000149020TDON EMILIO OMAR          RAMOS                    RODRIGUEZ                 00000000          N
062007051351999000149021TDOÑA M. EUGENIA          GONZALEZ                 GONZALEZ                  00000000          N
062007051351999000149022TDOÑA M. PINO             SANTANA                  PULIDO                    00000000          N
062007051351999000149023TDON ALVARO JOSE          RODRIGUEZ                SANCHEZ                   00000000          N
062007051351999000149024TDON ADUEN JESUS          MENA                     HERNANDEZ                 00000000          N
062007051351999000149025TDON JUAN LUIS            DENIZ                    GARCIA                    00000000          N
062007051351999000149026TDOÑA DUNIA ESTHER        GARCIA                   ANDUEZA                   00000000          N
062007051351999000149027TDOÑA NOEMI               YANEZ                    PULIDO                    00000000          N
062007051351999000149028TDON BERNABE              VEGA                     MEDINA                    00000000          N
062007051351999000149029TDON ABEL                 FERNANDEZ                ACOSTA                    00000000          N
062007051351999000149003TDOÑA ELISA               SARMIENTO                CASTELLANO                00000000          N
062007051351999000149004TDOÑA CLAUDIA             CRUZ                     ARBELO                    00000000          N
062007051351999000149005TDON CARLOS               RAMIREZ                  MARRERO                   00000000          N
062007051351999000149006TDOÑA BARBARA             SOCORRO                  VALERIO                   00000000          N
062007051351999000149007TDOÑA GRIMANESA           ARTILES                  SOCORRO                   00000000          N
062007051351999000149008TDON ANTONIO              RIVERO                   ALONSO                    00000000          N
062007051351999000149009TDON DANIEL               UMPIERREZ                MARRERO                   00000000          N
062007051351999000150001TDON JOSE ANDRES          SANTANA                  SUAREZ                    00000000          N
062007051351999000150010TDOÑA MARIA LUISA         CAMARA                   VERDE                     00000000          N
062007051351999000150011TDON JOSE                 MANZANO                  SANTANA                   00000000          N
062007051351999000150012TDON RICARDO              SANTANA                  BAEZ                      00000000          N
062007051351999000150013TDOÑA BERNARDINA          SARMIENTO                SANTANA                   00000000          N
062007051351999000150014TDOÑA ERICA               SANTANA                  SANTANA                   00000000          N
062007051351999000150015TDON ANGEL JOSE           CALZADA                  NEGRIN                    00000000          N
062007051351999000150016TDON AGUSTIN              FUENTES                  RODRIGUEZ                 00000000          N
062007051351999000150017TDON GUSTAVO              HERNANDEZ                RODRIGUEZ                 00000000          N
062007051351999000150018TDOÑA MARISOL             ARTEAGA                  SANTANA                   00000000          N
062007051351999000150019TDOÑA EVA DEL ROSARIO     NAVARRO                  RODRIGUEZ                 00000000          N
062007051351999000150002TDON JOSE JUAN            NAVARRO                  SANTANA                   00000000          N
062007051351999000150020TDOÑA ALICIA              SANTANA                  VEGA                      00000000          N
062007051351999000150021TDOÑA CARMEN              SANTANA                  MARTIN                    00000000          N
062007051351999000150022TDOÑA MARTA               SANCHEZ                  BATISTA                   00000000          N
062007051351999000150023TDON FERNANDO             RODRIGUEZ                DORESTE                   00000000          N
062007051351999000150024TDON SALVADOR             SANCHEZ                  PALMES                    00000000          N
062007051351999000150025TDON JOSE LUIS            PARDAL                   TORRES                    00000000          N
062007051351999000150026TDON NOE                  QUINTANA                 DENIZ                     00000000          N
062007051351999000150027TDOÑA ADELA               FEO                      ARROCHA                   00000000          N
062007051351999000150028TDOÑA MARIA ANTONIA       LOZANO                   MANZANO                   00000000          N
062007051351999000150029TDON JUAN                 EXPOSITO                 RODRIGUEZ                 00000000          N
062007051351999000150003TDON SERAFIN              SUAREZ                   LOPEZ                     00000000          N
062007051351999000150004TDOÑA LOURDES             ASCANIO                  MACHON                    00000000          N
062007051351999000150005TDOÑA DUNIA               SANTANA                  ARTILES                   00000000          N
062007051351999000150006TDON MAXIMO               MENDOZA                  MORENO                    00000000          N
062007051351999000150007TDON FERMIN               ARTILES                  ROMERO                    00000000          N
062007051351999000150008TDON JUAN CARMELO         SANCHEZ                  GONZALEZ                  00000000          N
062007051351999000150009TDOÑA ISABEL              GOMES                    SANTANA                   00000000          N
062007051352999000001001TDON FRANCISCO DOMINGO    CABRERA                  GARCIA                    00000000          S
062007051352999000001010TDOÑA PALMA CANDELARIA    SORIA DEL CASTILLO       OLIVARES                  00000000          N
062007051352999000001011TDON ANGEL                VAZQUEZ                  ALVAREZ                   00000000          N
062007051352999000001012TDON ERNESTO VICTOR       ROMERO                   QUESADA                   00000000          N
062007051352999000001013TDOÑA MARIA JOSE          COSTA                    ANTUNEZ                   00000000          N
062007051352999000001014TDOÑA NATALIA ROSARIO     BRAVO                    DE LAGUNA GUERRA          00000000          N
062007051352999000001015TDON FERMIN               GARCIA                   PEREZ                     00000000          N
062007051352999000001016TDOÑA ANA ISABEL          HERNANDEZ                BATISTA                   00000000          N
062007051352999000001017TDON REMIGIO JOEL         DELGADO                  CACERES                   00000000          N
062007051352999000001018TDON JUAN JOSE            RIVERA                   BARRIOS                   00000000          N
062007051352999000001019TDON GUILLERMO            FIGUEROA                 HERNANDEZ                 00000000          N
062007051352999000001002TDOÑA ASTRID MARIA        PEREZ                    BATISTA                   00000000          S
062007051352999000001020TDOÑA CARMEN              MARTIN                   ROCIO                     00000000          N
062007051352999000001021TDON OLEGARIO             CABRERA                  GUERRA                    00000000          N
062007051352999000001022TDON ANTONIO NICOLAS      PEREZ                    PEREZ                     00000000          N
062007051352999000001023TDOÑA ISABEL ALEJANDRA    TEJERA                   PERDOMO                   00000000          N
062007051352999000001003TDON EUGENIO              HERNANDEZ                CABRERA                   00000000          S
062007051352999000001004TDOÑA MARIA MORUENA       MARTIN                   BETANCOR                  00000000          N
062007051352999000001005TDON EUGENIO              LORENZO                  RODRIGUEZ                 00000000          N
062007051352999000001006TDOÑA MARIA JOSE          BETANCORT                ORTEGA                    00000000          N
062007051352999000001007TDOÑA MARIA DEL CRISTO    ACOSTA                   DE ARMAS                  00000000          N
062007051352999000001008TDON JUAN FRANCISCO JOSE  PRATS                    MELERO                    00000000          N
062007051352999000001009TDON ARMANDO DE LOS ANGELESANTANA                  FERNANDEZ                 00000000          N
062007051352999000002001TDOÑA MANUELA             ARMAS                    RODRIGUEZ                 00000000          S
062007051352999000002010TDON ALEJANDRO JOSE       PERDOMO                  FEO                       00000000          N
062007051352999000002011TDOÑA LUCIA OLGA          TEJERA                   RODRIGUEZ                 00000000          N
062007051352999000002012TDON JOSE ANTONIO         PEREZ                    PADRON                    00000000          N
062007051352999000002013TDON TOMAS                RODRIGUEZ                ACUÑA                     00000000          N
062007051352999000002014TDOÑA JUANA DOLORES       TAVIO                    BETANCOR                  00000000          N
062007051352999000002015TDOÑA DUNIA ESTHER        HERNANDEZ                GONZALEZ                  00000000          N
062007051352999000002016TDON JUAN JOSE            TORRES                   RODRIGUEZ                 00000000          N
062007051352999000002017TDOÑA CONCEPCION TERESA   HERNANDEZ                CABRERA                   00000000          N
062007051352999000002018TDON JESUS                BETANCORT                DE LEON                   00000000          N
062007051352999000002019TDOÑA GABRIELA ROSARIO    JIMENEZ                  CABRERA                   00000000          N
062007051352999000002002TDON JUAN FELIX           EUGENIO                  RODRIGUEZ                 00000000          S
062007051352999000002020TDON DAVID JOAQUIN        CURBELO                  BETANCORT                 00000000          N
062007051352999000002021TDON ORLANDO              VIÑOLY                   MARTIN                    00000000          N
062007051352999000002022TDOÑA GUAYARMINA          SANTANA                  ALAMO                     00000000          N
062007051352999000002023TDON FELIPE               FUENTES                  SEPULVEDA                 00000000          N
062007051352999000002003TDON CARLOS               ESPINO                   ANGULO                    00000000          S
062007051352999000002004TDOÑA LOURDES MARIA       BERNAL                   GUILLEN                   00000000          S
062007051352999000002005TDON JOAQUIN              CARABALLO                SANTANA                   00000000          S
062007051352999000002006TDON MIGUEL               GONZALEZ                 RODRIGUEZ                 00000000          S
062007051352999000002007TDON RUBEN UBALDO         PLACERES                 VILLALBA                  00000000          N
062007051352999000002008TDOÑA MARIA DEL MAR       MORALES                  CABRERA                   00000000          N
062007051352999000002009TDOÑA FRANCISCA  PRUDENCIAAFONSO                   SUAREZ                    00000000          N
062007051352999000113001TDON ALEJANDRO JOSE       DIAZ                     HERNANDEZ                 00000000          N
062007051352999000113010TDOÑA LUZ MARIA           DAZA                     SIBELLO                   00000000          N
062007051352999000113011TDON MIGUEL ANGEL         ALVELO                   CESPEDES                  00000000          N
062007051352999000113012TDOÑA MARIA LUISA         PERDOMO                  PERDOMO                   00000000          N
062007051352999000113013TDON SEGUNDO              RODRIGUEZ                CAMACHO                   00000000          N
062007051352999000113014TDOÑA YOLANDA             LUCUMI                   CHARA                     00000000          N
062007051352999000113015TDON JUAN                 VILLALOBOS               DOMINGUEZ                 00000000          N
062007051352999000113016TDOÑA  ANDREA VIRGINIA    SILVA                    FRESERO                   00000000          N
062007051352999000113017TDON ADAN                 PERDOMO                  CABRERA                   00000000          N
062007051352999000113018TDON JORGE JUAN           RODRIGUEZ                OJEDA                     00000000          N
062007051352999000113019TDOÑA CARMEN MARIA        CEDRES                   RODRIGUEZ                 00000000          N
062007051352999000113002TDON VICTOR  MANUEL       ARBELO                   DELGADO                   00000000          N
062007051352999000113020TDON ANTONIO              ESTEBAN                  PEREZ                     00000000          N
062007051352999000113021TDOÑA NADIA CRISTINA      GUADALUPE                TOLEDO                    00000000          N
062007051352999000113022TDON ALVARO JAVIER        SANTAMARIA               ANDRADE                   00000000          N
062007051352999000113023TDOÑA MARIA DOLORES       CABRERA                  FELIPE                    00000000          N
062007051352999000113003TDON JAVIER               BETANCORT                TUBAU                     00000000          N
062007051352999000113004TDOÑA MARIA MINERVA       GOPAR                    CEDRES                    00000000          N
062007051352999000113005TDOÑA EDILIA SORAYA       NODA                     RAMOS                     00000000          N
062007051352999000113006TDOÑA LUISA MARIA         CACERES                  MORALES                   00000000          N
062007051352999000113007TDON JOSE ANTONIO         NIEVES                   BETANCORT                 00000000          N
062007051352999000113008TDOÑA ADORACION           ALONSO                   GONZALEZ                  00000000          N
062007051352999000113009TDON CEFERINO             FRANQUIS                 GARCES                    00000000          N
062007051352999000125001TPEDRO                    MELQUIADES               HERNANDEZ CAMACHO         00000000          N
062007051352999000125010TJUANA                    TORIBIO                  RODRIGUEZ                 00000000          N
062007051352999000125011TNATACHA                  LEMES                    MACHIN                    00000000          N
062007051352999000125012TPEDRO                    GUTIERREZ                REYES                     00000000          N
062007051352999000125013TYASMARI ARANZAZU         TEJERA                   GARCIA                    00000000          N
062007051352999000125014TABRAHAN                  ROMERO                   SANTANA                   00000000          N
062007051352999000125015TCOROMOTO                 CURBELO                  CLEMENTE                  00000000          N
062007051352999000125016TSALVADOR                 MEDINA                   MARTIN                    00000000          N
062007051352999000125017TSANTIAGO                 MEDINA                   GARCIA                    00000000          N
062007051352999000125018TYAIZA                    GONZALEZ                 ALONSO                    00000000          N
062007051352999000125019TJOSEFA                   MONTERO                  SUAREZ                    00000000          N
062007051352999000125002TJOSE MIGUEL              GONZALEZ                 ORTEGA                    00000000          N
062007051352999000125020TMARILUZ                  CEDRES                   PADRON                    00000000          N
062007051352999000125021TCARLOTA                  DE LEON                  GARCIA                    00000000          N
062007051352999000125022TMARIA VANESSA            FAJARDO                  MEDINA                    00000000          N
062007051352999000125023TRAMON                    RODRIGUEZ                CABRERA                   00000000          N
062007051352999000125003TROSARIO                  GONZALEZ                 PERDOMO                   00000000          N
062007051352999000125004TBERNABE                  GARCIA                   CORUJO                    00000000          N
062007051352999000125005TMARIA                    GONZALEZ                 ARBELO                    00000000          N
062007051352999000125006TJOSE RICARDO             MORALES                  TORIBIO                   00000000          N
062007051352999000125007TISMAEL                   ARMAS                    SUAREZ                    00000000          N
062007051352999000125008TMARGARITA                GARCIA                   MORALES                   00000000          N
062007051352999000125009TJUAN                     SICILIA                  SUAREZ                    00000000          N
062007051352999000126001TJUAN CARLOS              BECERRA                  ROBAINA                   00000000          S
062007051352999000126010TJUAN JESUS               MENDEZ                   MARRERO                   00000000          N
062007051352999000126011TJORGE MANUEL             NOEL                     SANGINES                  00000000          N
062007051352999000126012TRAUL                     GONZALEZ                 GUTIERREZ                 00000000          N
062007051352999000126013TPEDRO                    DE ARMAS                 SANGINES                  00000000          N
062007051352999000126014TEVANGELINA               RODRIGUEZ                MATEOS                    00000000          N
062007051352999000126015TOLIMPIA                  MARTIN                   ELVIRA                    00000000          N
062007051352999000126016TJOSE FRANCISCO           REYES                    RODRIGUEZ                 00000000          N
062007051352999000126017TGREGORIO                 MEDINA                   MARTIN                    00000000          N
062007051352999000126018TCRISTOBAL                OLIVERO                  MARTIN                    00000000          N
062007051352999000126019TMARIA DE LOS ANGELES     MARQUEZ                  ECHEVARRIA                00000000          N
062007051352999000126002TFRANCISCO GUZMAN         RODRIGUEZ                REYES                     00000000          S
062007051352999000126020TMARIA ESTHER             DE LEON                  FRANQUIS                  00000000          N
062007051352999000126021TYAZMINA                  OLIVERO                  GARCIA                    00000000          N
062007051352999000126022TFERNANDO                 MEDINA                   MARTIN                    00000000          N
062007051352999000126023TGUILLERMO                DUARTE                   GUERRA                    00000000          N
062007051352999000126003TIGNACIO                  RIVERO                   CORREA                    00000000          N
062007051352999000126004TCRISTINA                 DE ARMAS                 BERMUDEZ                  00000000          N
062007051352999000126005TYOLANDA                  MACHIN                   GUTIERREZ                 00000000          N
062007051352999000126006TESTHER                   BRITO                    ORTEGA                    00000000          N
062007051352999000126007TINDALECIO                PAEZ                     QUINTERO                  00000000          N
062007051352999000126008TEVA EVANGELINA           ARMAS                    RUIZ                      00000000          N
062007051352999000126009TMARIA ISABEL             PARTINON                 LOPEZ                     00000000          N
062007051352999000127001TDON GREGORIO RAFAEL      ARMAS                    MELIAN                    00000000          N
062007051352999000127010TDON FRANCISO JAVIER      HERNANDEZ                VIZCAINO                  00000000          N
062007051352999000127011TDON GERARDO              PEREZ                    EUGENIO                   00000000          N
062007051352999000127012TDON JOSE                 HERNANDEZ                GONZALEZ                  00000000          N
062007051352999000127013TDOÑA ANA ISABEL          MORENO                   PEREZ                     00000000          N
062007051352999000127014TDON JOSE ANTONIO         SANTANA                  LEON                      00000000          N
062007051352999000127015TDOÑA ANTONIA DELIA       GUARDIA                  MACHIN                    00000000          N
062007051352999000127016TDOÑA CHAXIRAXI           MORALES                  GARCIA                    00000000          N
062007051352999000127017TDON ANGEL                PADRINO                  ASENSIO                   00000000          N
062007051352999000127018TDOÑA VANESSA             RODRIGUEZ                GONZALEZ                  00000000          N
062007051352999000127019TDON JUAN GONZALO         GUERRA                   MESA                      00000000          N
062007051352999000127002TDON FRANCISCO JOSE       MARTIN                   ESPINOSA                  00000000          N
062007051352999000127020TDON SERVANDO             PEREZ                    DORTA                     00000000          N
062007051352999000127021TDON MIGUEL               BARRETO                  ACOSTA                    00000000          N
062007051352999000127022TDOÑA MARIA MAGDALENA     BETANCOR                 CURBELO                   00000000          N
062007051352999000127023TMARIA DEL ROSARIO        BETANCOR                 BETANCOR                  00000000          N
062007051352999000127003TDON RAYKAN               DE LEON                  GUARDIA                   00000000          N
062007051352999000127004TDOÑA TAMARA              GIL                      VIERA                     00000000          N
062007051352999000127005TDOÑA MARIA DULCENOMBRE   VIZCAINO                 FONTES                    00000000          N
062007051352999000127006TDON YERAY                ALCORAC                  PEREZ CRESPO              00000000          N
062007051352999000127007TDON FRANCISCO SANTIAGO   HERNANDEZ                NEGREEN                   00000000          N
062007051352999000127008TDOÑA CAROLINA            MORALES                  MELIAN                    00000000          N
062007051352999000127009TDOÑA MIARA HIGINIA       SUAREZ                   DIAZ                      00000000          N
062007051352999000151001TDOÑA INES NIEVES         ROJAS                    DE LEON                   00000000          S
062007051352999000151010TDOÑA MELISA              PAEZ                     MORALES                   00000000          N
062007051352999000151011TDOÑA MARIA DE LAS NIEVES CASTRO                   CAMACHO                   00000000          N
062007051352999000151012TDON MIGUEL ANGEL         JIMENEZ                  CABRERA                   00000000          N
062007051352999000151013TDOÑA MARIA CARMEN        PEREZ                    GARCIA                    00000000          N
062007051352999000151014TDON ANTONIO              LOPEZ                    TOLEDO                    00000000          N
062007051352999000151015TDOÑA CARMEN DOLORES      MORALES                  RODRIGUEZ                 00000000          N
062007051352999000151016TDON RAFAEL  JESUS        MARTIN                   MARTIN                    00000000          N
062007051352999000151017TDOÑA NOELIA              LEMES                    RODRIGUEZ                 00000000          N
062007051352999000151018TDOÑA MARIA AUXILIADORA   FERNANDEZ                PERAZA                    00000000          N
062007051352999000151019TDOÑA SHEILA              AGUIAR                   FERNANDEZ                 00000000          N
062007051352999000151002TDON MANUEL ROSARIO       FAJARDO                  FEO                       00000000          S
062007051352999000151020TDON JOSE OLIVER          DUARTE                   RAMIREZ                   00000000          N
062007051352999000151021TDON MANUEL               ZUAZO                    VENTOSA                   00000000          N
062007051352999000151022TDOÑA SANDRA MARIA        VIÑA                     RODRIGUEZ                 00000000          N
062007051352999000151023TDON PEDRO MARCIAL        NIZ                      VIÑOLY                    00000000          N
062007051352999000151003TDON PEDRO MANUEL         SANGINES                 GUTIERREZ                 00000000          S
062007051352999000151004TDON SERGIO MANUEL        MACHIN                   DE LEON                   00000000          S
062007051352999000151005TDOÑA MARIA ANGELES       GARCIA                   HERNANDEZ                 00000000          S
062007051352999000151006TDON LUIS CELESTINO       ARRAEZ                   GUADALUPE                 00000000          S
062007051352999000151007TDON MARCIANO             ACUÑA                    BETANCORT                 00000000          N
062007051352999000151008TDOÑA MARIA CONCEPCION    DIAZ                     FUMERO                    00000000          N
062007051352999000151009TDOÑA CARMEN DOLORES      GONZALEZ                 ELVIRA                    00000000          N
062007051352999000152001TDON MANUEL               PLASENCIA                RODRIGUEZ                 00000000          N
062007051352999000152010TDOÑA MARIA DEL CARMEN    RODRIGUEZ                MORALES                   00000000          N
062007051352999000152011TDOÑA MARIA DEL PILAR     ARNALDO                  FERNANDEZ                 00000000          N
062007051352999000152012TDON LORENZO TOMAS        MARTIN                   TEJERA                    00000000          N
062007051352999000152013TDOÑA DULCE NOMBRE        VILLALBA                 PEREZ                     00000000          N
062007051352999000152014TDON ALEXIS               TEJERA                   LEMES                     00000000          N
062007051352999000152015TDOÑA ADRIANA             CASTRO                   QUINTERO                  00000000          N
062007051352999000152016TDON JAIME JOSE           NEYI                     CASTILLA                  00000000          N
062007051352999000152017TDOÑA CARMEN DELIA        NODA                     ALVAREZ                   00000000          N
062007051352999000152018TDON JUAN FRANCISCO       DUARTE                   HERNANDEZ                 00000000          N
062007051352999000152019TDOÑA ROSA DELIA          HERNANDEZ                ACOSTA                    00000000          N
062007051352999000152002TDON JOSE ANTONIO         HERNANDEZ                MANCHADO                  00000000          N
062007051352999000152020TDOÑA CARMEN DELIA        BENASCO                  FEO                       00000000          N
062007051352999000152021TDON FRANCISCO MARINO     MARRERO                  FEO                       00000000          N
062007051352999000152022TDON CARLOS JAVIER        BORGES                   VILLALBA                  00000000          N
062007051352999000152023TDOÑA ROSA MARIA          QUINTERO                 CACERES                   00000000          N
062007051352999000152003TDOÑA EMILIA MARIA        MORALES                  MARTIN                    00000000          N
062007051352999000152004TDOÑA MARIA MONSERRAT     SUAREZ                   GONZALEZ                  00000000          N
062007051352999000152005TDOÑA MARIA DE LA PAZ     CABRERA                  MARTIN                    00000000          N
062007051352999000152006TDOÑA CARMEN              REVUELTA                 GALLO                     00000000          N
062007051352999000152007TDON ESTANISLAO MANUEL    GONZALEZ                 CURBELO                   00000000          N
062007051352999000152008TDOÑA GUACIMARA           LEIVA                    BARRETO                   00000000          N
062007051352999000152009TDON JUAN                 ROJAS                    GARCIA                    00000000          N
062007051352999000153001TDON FABIAN ATAMAN        MARTIN                   MARTIN                    00000000          S
062007051352999000153010TDON AGUSTIN              DE LOS SANTOS            DIAZ                      00000000          N
062007051352999000153011TDOÑA CARMEN DOLORES      PERDOMO                  CUBERLO                   00000000          N
062007051352999000153012TDON MODESTO PEDRO        OSSORIO                  TORRES                    00000000          N
062007051352999000153013TDON JOSE MIGUEL          PEREZ                    FERNANDEZ                 00000000          N
062007051352999000153014TDON SEVERIANO            REVERON                  ACOSTA                    00000000          N
062007051352999000153015TDOÑA MARIA DEL CARMEN    HERNANDEZ                JORGE                     00000000          N
062007051352999000153016TDON MIGUEL ANGEL         SANCHEZ                  GUADALUE                  00000000          N
